Local time in Romulus / Detroit (airport);T;P0;P;U;DD;Ff;ff10;WW;W'W';c;VV;Td
26.05.2022 4:53;19.0;742.5;759.5;94;Wind blowing from the south;4;8;;;Few clouds (10-30%) 180 m, broken clouds (60-90%) 1350 m, overcast (100%) 4200 m;14.0;18.0
26.05.2022 4:26;19.0;742.5;759.5;94;Wind blowing from the south;5;;;;Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 1350 m, overcast (100%) 2550 m;14.0;18.0
26.05.2022 4:15;19.0;742.5;759.5;94;Wind blowing from the south;5;;;;Scattered clouds (40-50%) 180 m, broken clouds (60-90%) 750 m, overcast (100%) 2250 m;14.0;18.0
26.05.2022 3:53;19.0;742.5;759.5;94;Wind blowing from the south-southeast;5;;Light rain;;Broken clouds (60-90%) 210 m, broken clouds (60-90%) 930 m, overcast (100%) 1650 m;14.0;18.0
26.05.2022 2:53;19.0;742.7;759.7;94;Wind blowing from the south;5;;;;Broken clouds (60-90%) 180 m, broken clouds (60-90%) 750 m, overcast (100%) 2850 m;12.0;18.0
26.05.2022 2:34;19.0;742.7;759.7;94;Wind blowing from the south;7;;;;Broken clouds (60-90%) 210 m, broken clouds (60-90%) 750 m, overcast (100%) 2850 m;11.0;18.0
26.05.2022 1:53;19.0;742.7;759.7;94;Wind blowing from the south-southeast;6;;Rain, mist;;Broken clouds (60-90%) 540 m, overcast (100%) 1950 m;6.0;18.0
26.05.2022 1:51;19.0;743.0;760.0;94;Wind blowing from the south-southeast;5;;Rain, mist;;Broken clouds (60-90%) 540 m, overcast (100%) 1950 m;6.0;18.0
26.05.2022 0:53;19.0;743.1;760.2;94;Wind blowing from the south;6;;Light rain, mist;;Scattered clouds (40-50%) 660 m, broken clouds (60-90%) 1800 m, overcast (100%) 2850 m;8.0;18.0
26.05.2022 0:22;19.0;743.4;760.5;94;Wind blowing from the south;5;;Light rain, mist;;Scattered clouds (40-50%) 660 m, broken clouds (60-90%) 1800 m, overcast (100%) 2850 m;8.0;18.0
26.05.2022 0:09;19.0;743.4;760.5;94;Wind blowing from the south;5;;Rain, mist;;Few clouds (10-30%) 240 m, broken clouds (60-90%) 840 m, overcast (100%) 1950 m;6.0;18.0
25.05.2022 23:53;19.0;743.6;760.7;88;Wind blowing from the south;4;;Rain, mist;;Scattered clouds (40-50%) 240 m, broken clouds (60-90%) 1050 m, overcast (100%) 2400 m;6.0;17.0
25.05.2022 23:48;19.0;743.9;761.0;88;Wind blowing from the south;4;;Rain, mist;;Scattered clouds (40-50%) 240 m, broken clouds (60-90%) 1050 m, overcast (100%) 2400 m;6.0;17.0
25.05.2022 23:38;19.0;743.9;761.0;88;Wind blowing from the south;4;;Heavy rain, mist;;Scattered clouds (40-50%) 240 m, broken clouds (60-90%) 750 m, overcast (100%) 1350 m;4.0;17.0
25.05.2022 23:28;19.0;743.9;761.0;88;Wind blowing from the south;6;8;Heavy rain, mist;;Broken clouds (60-90%) 750 m, broken clouds (60-90%) 1650 m, overcast (100%) 2550 m;4.0;17.0
25.05.2022 22:53;19.0;743.6;760.7;83;Wind blowing from the south-east;2;;Rain;;Broken clouds (60-90%) 1650 m, overcast (100%) 3300 m;8.0;16.0
25.05.2022 21:53;19.0;743.9;761.0;78;Calm, no wind;0;;Light rain;;Few clouds (10-30%) 1500 m, broken clouds (60-90%) 2700 m, overcast (100%) 3600 m;16.0;15.0
25.05.2022 20:53;19.0;743.9;761.0;73;Wind blowing from the east-southeast;4;;;;Few clouds (10-30%) 1500 m, broken clouds (60-90%) 6000 m;16.0;14.0
25.05.2022 19:53;20.0;744.0;761.0;69;Wind blowing from the east;3;;;;Few clouds (10-30%) 1500 m, scattered clouds (40-50%) 2400 m, broken clouds (60-90%) 5400 m;16.0;14.0
25.05.2022 18:53;21.0;744.5;761.5;64;Wind blowing from the east;4;;;;Few clouds (10-30%) 1500 m, scattered clouds (40-50%) 2400 m, broken clouds (60-90%) 5400 m;16.0;14.0
25.05.2022 17:53;21.0;744.7;761.7;64;Wind blowing from the east;4;;;;Few clouds (10-30%) 1350 m, scattered clouds (40-50%) 2400 m, broken clouds (60-90%) 4800 m;16.0;14.0
25.05.2022 16:53;21.0;745.3;762.3;73;Wind blowing from the east-southeast;6;9;;;Scattered clouds (40-50%) 1350 m, broken clouds (60-90%) 1800 m, broken clouds (60-90%) 4200 m;16.0;16.0
25.05.2022 15:53;20.0;745.7;762.8;78;Wind blowing from the east;4;9;;;Few clouds (10-30%) 900 m, broken clouds (60-90%) 1500 m, overcast (100%) 1950 m;16.0;16.0
25.05.2022 15:06;19.0;746.4;763.5;83;Wind blowing from the east-southeast;4;9;;;Broken clouds (60-90%) 900 m, overcast (100%) 1500 m;12.0;16.0
25.05.2022 14:53;19.0;746.4;763.5;88;Wind blowing from the east-southeast;4;;Light rain;;Overcast (100%) 750 m;4.0;17.0
25.05.2022 14:20;18.0;746.8;764.0;88;Wind blowing from the east-southeast;4;;Light rain;;Overcast (100%) 750 m;4.0;16.0
25.05.2022 13:53;19.0;746.9;764.0;83;Wind blowing from the east-southeast;4;8;Light rain;;Broken clouds (60-90%) 1050 m, overcast (100%) 2100 m;6.0;16.0
25.05.2022 12:53;20.0;747.4;764.5;69;Wind blowing from the east;6;;Light rain;;Broken clouds (60-90%) 1350 m, overcast (100%) 2400 m;12.0;14.0
25.05.2022 11:53;19.0;747.8;765.0;73;Wind blowing from the east-southeast;5;10;;;Scattered clouds (40-50%) 900 m, overcast (100%) 2700 m;16.0;14.0
25.05.2022 11:45;19.0;747.8;765.0;73;Wind blowing from the east;6;10;;;Scattered clouds (40-50%) 750 m, overcast (100%) 2700 m;16.0;14.0
25.05.2022 10:53;19.0;748.6;765.8;73;Wind blowing from the east-southeast;5;;;;Overcast (100%) 750 m;16.0;14.0
25.05.2022 10:34;19.0;748.6;765.8;73;Wind blowing from the east-southeast;5;;;;Overcast (100%) 750 m;16.0;14.0
25.05.2022 9:53;18.0;748.6;765.8;78;Wind blowing from the east-southeast;4;;;;Broken clouds (60-90%) 1050 m, overcast (100%) 3300 m;16.0;14.0
25.05.2022 8:53;18.0;748.9;766.1;73;Wind blowing from the east;6;;;;Scattered clouds (40-50%) 1200 m, broken clouds (60-90%) 4200 m, overcast (100%) 6900 m;16.0;13.0
25.05.2022 7:53;17.0;749.3;766.6;77;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 1500 m, broken clouds (60-90%) 3600 m, overcast (100%) 6600 m;16.0;13.0
25.05.2022 6:53;15.0;749.2;766.6;82;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 1500 m, broken clouds (60-90%) 3600 m, overcast (100%) 6600 m;16.0;12.0
25.05.2022 5:53;13.0;749.2;766.8;82;Wind blowing from the east-northeast;3;;;;Few clouds (10-30%) 1950 m, broken clouds (60-90%) 3600 m, overcast (100%) 6600 m;16.0;10.0
25.05.2022 4:53;12.0;749.0;766.6;77;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 3000 m, overcast (100%) 6600 m;16.0;8.0
25.05.2022 3:53;12.0;749.2;766.8;77;Wind blowing from the north-east;2;;;;Scattered clouds (40-50%) 3000 m, overcast (100%) 6600 m;16.0;8.0
25.05.2022 2:53;11.0;749.1;766.8;77;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 3000 m, overcast (100%) 6600 m;16.0;7.0
25.05.2022 1:53;12.0;749.2;766.8;72;Wind blowing from the north-northeast;3;;;;Scattered clouds (40-50%) 4200 m, overcast (100%) 6600 m;16.0;7.0
25.05.2022 0:53;12.0;749.7;767.3;67;Wind blowing from the north-east;3;;;;Broken clouds (60-90%) 6000 m;16.0;6.0
24.05.2022 23:53;13.0;750.0;767.6;63;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 6000 m;16.0;6.0
24.05.2022 22:53;14.0;750.6;768.1;59;Wind blowing from the east-northeast;5;;;;Few clouds (10-30%) 6000 m;16.0;6.0
24.05.2022 21:53;14.0;750.3;767.8;59;Wind blowing from the east;3;;;;Few clouds (10-30%) 6000 m;16.0;6.0
24.05.2022 20:53;16.0;750.2;767.6;55;Wind blowing from the east-southeast;4;;;;Scattered clouds (40-50%) 6000 m;16.0;7.0
24.05.2022 19:53;17.0;750.0;767.3;56;Wind blowing from the east-southeast;2;;;;Broken clouds (60-90%) 5400 m;16.0;8.0
24.05.2022 18:53;19.0;750.1;767.3;52;Wind blowing from the south-east;4;;;;Broken clouds (60-90%) 6000 m;16.0;9.0
24.05.2022 17:53;20.0;749.7;766.8;43;Wind blowing from the east;5;;;;Scattered clouds (40-50%) 6000 m;16.0;7.0
24.05.2022 16:53;21.0;750.0;767.1;38;Wind blowing from the east-northeast;4;;;;Scattered clouds (40-50%) 6000 m;16.0;6.0
24.05.2022 15:53;21.0;750.2;767.3;33;Wind blowing from the east;4;;;;Few clouds (10-30%) 7500 m;16.0;4.0
24.05.2022 14:53;23.0;750.3;767.3;31;Wind blowing from the east-southeast;3;;;;Few clouds (10-30%) 7500 m;16.0;5.0
24.05.2022 13:53;22.0;750.3;767.3;33;Wind blowing from the east-northeast;4;;;;Few clouds (10-30%) 7500 m;16.0;5.0
24.05.2022 12:53;21.0;751.0;768.1;33;Calm, no wind;0;;;;Few clouds (10-30%) 7500 m;16.0;4.0
24.05.2022 11:53;21.0;751.5;768.6;33;Calm, no wind;0;;;;Few clouds (10-30%) 7500 m;16.0;4.0
24.05.2022 10:53;19.0;751.4;768.6;37;Wind blowing from the north-east;4;;;;Few clouds (10-30%) 7500 m;16.0;4.0
24.05.2022 9:53;18.0;751.6;768.9;40;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 4200 m, scattered clouds (40-50%) 6900 m;16.0;4.0
24.05.2022 8:53;14.0;751.8;769.4;48;Wind blowing from the north-east;3;;;;Few clouds (10-30%) 1500 m, scattered clouds (40-50%) 4200 m, scattered clouds (40-50%) 6900 m;16.0;3.0
24.05.2022 7:53;11.0;751.4;769.1;58;Wind blowing from the north-east;4;;;;Few clouds (10-30%) 1500 m, scattered clouds (40-50%) 3000 m, broken clouds (60-90%) 6300 m;16.0;3.0
24.05.2022 6:53;8.0;751.2;769.1;71;Wind blowing from the north-northeast;4;;;;Few clouds (10-30%) 1500 m, broken clouds (60-90%) 3000 m, overcast (100%) 6300 m;16.0;3.0
24.05.2022 5:53;7.0;750.9;768.9;76;Wind blowing from the north-northeast;3;;;;Few clouds (10-30%) 1500 m, broken clouds (60-90%) 3000 m, overcast (100%) 6300 m;16.0;3.0
24.05.2022 4:53;7.0;750.9;768.9;76;Wind blowing from the north-northeast;4;;;;Scattered clouds (40-50%) 1500 m, broken clouds (60-90%) 2700 m, overcast (100%) 6300 m;16.0;3.0
24.05.2022 3:53;8.0;751.0;768.9;71;Wind blowing from the north-east;3;;;;Scattered clouds (40-50%) 1500 m, broken clouds (60-90%) 2550 m, overcast (100%) 6600 m;14.0;3.0
24.05.2022 2:53;9.0;750.6;768.4;71;Wind blowing from the north-northeast;4;;;;Scattered clouds (40-50%) 1500 m, broken clouds (60-90%) 2250 m, overcast (100%) 6600 m;14.0;4.0
24.05.2022 1:53;9.0;750.8;768.6;71;Wind blowing from the north-northeast;3;;;;Broken clouds (60-90%) 6600 m;16.0;4.0
24.05.2022 0:53;10.0;751.1;768.9;62;Wind blowing from the north-northeast;3;;;;Broken clouds (60-90%) 6600 m;16.0;3.0
23.05.2022 23:53;11.0;751.4;769.1;58;Wind blowing from the east-northeast;3;;;;Broken clouds (60-90%) 6600 m;16.0;3.0
23.05.2022 22:53;11.0;751.9;769.6;58;Wind blowing from the east-northeast;5;;;;Scattered clouds (40-50%) 6600 m;16.0;3.0
23.05.2022 21:53;12.0;751.7;769.4;58;Wind blowing from the east-northeast;4;;;;Scattered clouds (40-50%) 6600 m;16.0;4.0
23.05.2022 20:53;13.0;752.0;769.6;55;Wind blowing from the east;3;;;;Few clouds (10-30%) 1800 m, scattered clouds (40-50%) 6000 m;16.0;4.0
23.05.2022 19:53;13.0;751.8;769.4;63;Wind blowing from the east;4;;;;Few clouds (10-30%) 1800 m, scattered clouds (40-50%) 6000 m;16.0;6.0
23.05.2022 18:53;14.0;751.6;769.1;59;Wind blowing from the east;4;;;;Few clouds (10-30%) 1800 m, scattered clouds (40-50%) 6000 m;16.0;6.0
23.05.2022 17:53;16.0;751.7;769.1;48;Wind blowing from the east;4;;;;Few clouds (10-30%) 1200 m, scattered clouds (40-50%) 1800 m, broken clouds (60-90%) 5400 m;16.0;5.0
23.05.2022 16:53;17.0;752.0;769.4;42;Wind blowing from the east-southeast;5;;;;Few clouds (10-30%) 1200 m, scattered clouds (40-50%) 1800 m, broken clouds (60-90%) 5400 m;16.0;4.0
23.05.2022 15:53;16.0;752.2;769.6;45;Wind blowing from the east;6;;;;Scattered clouds (40-50%) 1200 m, broken clouds (60-90%) 1800 m, overcast (100%) 5400 m;16.0;4.0
23.05.2022 14:53;16.0;752.5;769.9;48;Wind blowing from the east;5;;;;Broken clouds (60-90%) 1200 m, overcast (100%) 1800 m;16.0;5.0
23.05.2022 13:53;17.0;752.7;770.1;45;Wind blowing from the east;4;;;;Broken clouds (60-90%) 1050 m, overcast (100%) 1650 m;16.0;5.0
23.05.2022 12:53;16.0;753.1;770.6;48;Wind blowing from the east;5;;;;Scattered clouds (40-50%) 1050 m, overcast (100%) 1650 m;16.0;5.0
23.05.2022 11:53;16.0;753.4;770.9;48;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 1200 m, overcast (100%) 1800 m;16.0;5.0
23.05.2022 10:53;16.0;753.9;771.4;45;Wind blowing from the east;4;;;;Scattered clouds (40-50%) 1200 m, overcast (100%) 1800 m;16.0;4.0
23.05.2022 9:53;15.0;753.9;771.4;48;Wind blowing from the north-east;5;;;;Broken clouds (60-90%) 1500 m, broken clouds (60-90%) 3900 m, overcast (100%) 7500 m;16.0;4.0
23.05.2022 8:53;14.0;754.1;771.7;51;Wind blowing from the north-east;5;;;;Broken clouds (60-90%) 1800 m, broken clouds (60-90%) 3900 m, overcast (100%) 7500 m;16.0;4.0
23.05.2022 7:53;13.0;753.7;771.4;63;Wind blowing from the north-northeast;6;;;;Broken clouds (60-90%) 1800 m, broken clouds (60-90%) 3900 m, overcast (100%) 6900 m;16.0;6.0
23.05.2022 6:53;12.0;753.7;771.4;72;Wind blowing from the north-northeast;5;;;;Broken clouds (60-90%) 1500 m, broken clouds (60-90%) 2250 m, overcast (100%) 6000 m;16.0;7.0
23.05.2022 5:53;11.0;753.1;770.9;82;Wind blowing from the north-northeast;5;;;;Scattered clouds (40-50%) 1200 m, broken clouds (60-90%) 2250 m, overcast (100%) 5400 m;16.0;8.0
23.05.2022 4:53;11.0;752.6;770.4;77;Wind blowing from the north-northeast;5;;;;Few clouds (10-30%) 750 m, broken clouds (60-90%) 1200 m, overcast (100%) 1950 m;16.0;7.0
23.05.2022 3:53;11.0;752.3;770.1;82;Wind blowing from the north-northeast;4;;;;Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 1050 m, overcast (100%) 1950 m;14.0;8.0
23.05.2022 3:35;11.0;752.3;770.1;82;Wind blowing from the north-northeast;4;;;;Scattered clouds (40-50%) 750 m, broken clouds (60-90%) 1050 m, overcast (100%) 1950 m;14.0;8.0
23.05.2022 2:53;10.0;752.1;769.9;88;Wind blowing from the north-northeast;4;;;;Broken clouds (60-90%) 840 m, overcast (100%) 1800 m;12.0;8.0
23.05.2022 2:38;10.0;752.3;770.1;88;Wind blowing from the north-northeast;4;;;;Broken clouds (60-90%) 840 m, overcast (100%) 1800 m;12.0;8.0
23.05.2022 1:53;10.0;752.3;770.1;82;Wind blowing from the north-northeast;4;;;;Few clouds (10-30%) 1050 m, scattered clouds (40-50%) 1800 m, broken clouds (60-90%) 4800 m;16.0;7.0
23.05.2022 0:53;11.0;752.3;770.1;72;Wind blowing from the north-northeast;4;;;;Scattered clouds (40-50%) 1800 m, scattered clouds (40-50%) 4200 m, broken clouds (60-90%) 7500 m;16.0;6.0
22.05.2022 23:53;12.0;752.4;770.1;58;Wind blowing from the north-west;3;;;;Scattered clouds (40-50%) 1800 m, broken clouds (60-90%) 7500 m;16.0;4.0
22.05.2022 22:53;12.0;752.2;769.9;58;Wind blowing from the north-west;3;;;;Scattered clouds (40-50%) 1800 m, scattered clouds (40-50%) 7500 m;16.0;4.0
22.05.2022 21:53;13.0;751.8;769.4;55;Wind blowing from the north-west;5;;;;Few clouds (10-30%) 1800 m, scattered clouds (40-50%) 7500 m;16.0;4.0
22.05.2022 20:53;14.0;751.4;768.9;51;Wind blowing from the north-west;5;;;;Scattered clouds (40-50%) 1650 m, broken clouds (60-90%) 7500 m;16.0;4.0
22.05.2022 19:53;16.0;751.0;768.4;45;Wind blowing from the west-northwest;7;;;;Scattered clouds (40-50%) 1650 m, broken clouds (60-90%) 7500 m;16.0;4.0
22.05.2022 18:53;17.0;750.5;767.8;49;Wind blowing from the west-northwest;8;;;;Scattered clouds (40-50%) 1650 m, broken clouds (60-90%) 7500 m;16.0;6.0
22.05.2022 17:53;19.0;750.1;767.3;46;Wind blowing from the west-northwest;8;;;;Few clouds (10-30%) 1200 m, scattered clouds (40-50%) 1650 m, broken clouds (60-90%) 7500 m;16.0;7.0
22.05.2022 16:53;19.0;749.9;767.1;43;Wind blowing from the west-northwest;7;;;;Scattered clouds (40-50%) 1650 m, broken clouds (60-90%) 7500 m;16.0;6.0
22.05.2022 15:53;19.0;749.4;766.6;49;Wind blowing from the north-west;7;10;;;Few clouds (10-30%) 1200 m, scattered clouds (40-50%) 1650 m, broken clouds (60-90%) 7500 m;16.0;8.0
22.05.2022 14:53;19.0;749.4;766.6;49;Wind blowing from the north-west;4;;;;Few clouds (10-30%) 1200 m, broken clouds (60-90%) 1800 m, overcast (100%) 7500 m;16.0;8.0
22.05.2022 13:53;18.0;749.3;766.6;60;Wind blowing from the west-northwest;4;;;;Few clouds (10-30%) 900 m, broken clouds (60-90%) 1200 m, overcast (100%) 7500 m;16.0;10.0
22.05.2022 12:53;18.0;749.3;766.6;52;Wind blowing from the north-northwest;4;;;;Broken clouds (60-90%) 1050 m, broken clouds (60-90%) 2700 m;16.0;8.0
22.05.2022 11:53;17.0;749.0;766.3;56;Wind blowing from the north-west;3;;;;Scattered clouds (40-50%) 840 m, overcast (100%) 2550 m;16.0;8.0
22.05.2022 10:53;17.0;748.5;765.8;64;Wind blowing from the north-northwest;4;;;;Scattered clouds (40-50%) 720 m, overcast (100%) 2400 m;16.0;10.0
22.05.2022 10:24;17.0;748.3;765.6;68;Wind blowing from the north-northwest;7;;;;Scattered clouds (40-50%) 720 m, overcast (100%) 2400 m;16.0;11.0
22.05.2022 9:53;16.0;748.3;765.6;77;Wind blowing from the north-northwest;7;;;;Broken clouds (60-90%) 810 m, overcast (100%) 2250 m;16.0;12.0
22.05.2022 8:53;16.0;747.5;764.8;77;Wind blowing from the north-northwest;7;;;;Scattered clouds (40-50%) 510 m, broken clouds (60-90%) 1380 m, overcast (100%) 1800 m;16.0;12.0
22.05.2022 8:25;16.0;747.2;764.5;83;Wind blowing from the west-northwest;5;;;;Scattered clouds (40-50%) 540 m, overcast (100%) 1080 m;14.0;13.0
22.05.2022 7:53;16.0;746.7;764.0;77;Wind blowing from the north-west;7;;;;Scattered clouds (40-50%) 420 m, broken clouds (60-90%) 750 m, overcast (100%) 1050 m;16.0;12.0
22.05.2022 6:53;17.0;746.3;763.5;77;Wind blowing from the north-west;6;;;;Scattered clouds (40-50%) 420 m, broken clouds (60-90%) 780 m, overcast (100%) 1350 m;16.0;13.0
22.05.2022 5:53;17.0;745.8;763.0;77;Wind blowing from the north-west;6;;;;Broken clouds (60-90%) 510 m, broken clouds (60-90%) 840 m, overcast (100%) 1050 m;16.0;13.0
22.05.2022 4:53;17.0;745.1;762.3;77;Wind blowing from the north-west;7;;;;Broken clouds (60-90%) 600 m, overcast (100%) 1050 m;16.0;13.0
22.05.2022 3:53;18.0;744.1;761.2;73;Wind blowing from the west-northwest;5;;;;Overcast (100%) 450 m;16.0;13.0
22.05.2022 3:33;18.0;743.9;761.0;73;Wind blowing from the north-west;3;;;;Overcast (100%) 450 m;16.0;13.0
22.05.2022 2:53;19.0;743.9;761.0;73;Wind blowing from the north-west;3;;;;Overcast (100%) 360 m;14.0;14.0
22.05.2022 1:53;18.0;743.9;761.0;83;Wind blowing from the north-west;2;;;;Broken clouds (60-90%) 300 m, overcast (100%) 660 m;16.0;15.0
22.05.2022 0:53;19.0;744.4;761.5;83;Wind blowing from the north-west;3;;;;Broken clouds (60-90%) 630 m, overcast (100%) 780 m;16.0;16.0
22.05.2022 0:06;20.0;744.7;761.7;83;Wind blowing from the east;2;;;;Broken clouds (60-90%) 810 m, broken clouds (60-90%) 1260 m, overcast (100%) 6000 m;12.0;17.0
21.05.2022 23:53;19.0;744.9;762.0;94;Wind blowing from the east;2;;;;Few clouds (10-30%) 840 m, scattered clouds (40-50%) 1260 m, broken clouds (60-90%) 1950 m;12.0;18.0
21.05.2022 22:53;19.0;745.2;762.3;88;Calm, no wind;0;;;;Few clouds (10-30%) 1200 m, scattered clouds (40-50%) 3000 m, broken clouds (60-90%) 6000 m;16.0;17.0
21.05.2022 21:53;19.0;745.2;762.3;88;Wind blowing from the north-northeast;2;;;;Scattered clouds (40-50%) 1200 m, broken clouds (60-90%) 2400 m, overcast (100%) 6000 m;16.0;17.0
21.05.2022 20:53;19.0;744.9;762.0;88;Calm, no wind;0;;;;Scattered clouds (40-50%) 2400 m, broken clouds (60-90%) 3600 m, overcast (100%) 6000 m;16.0;17.0
21.05.2022 19:53;22.0;744.8;761.7;57;Wind blowing from the south-southeast;7;8;;;Few clouds (10-30%) 1650 m, scattered clouds (40-50%) 3600 m, broken clouds (60-90%) 6600 m;16.0;13.0
21.05.2022 18:53;22.0;744.6;761.5;57;Wind blowing from the east;2;;;;Few clouds (10-30%) 1650 m, broken clouds (60-90%) 3600 m;16.0;13.0
21.05.2022 17:53;22.0;743.6;760.5;53;Wind blowing from the north-east;4;;;;Few clouds (10-30%) 1050 m, scattered clouds (40-50%) 1650 m, broken clouds (60-90%) 6000 m;16.0;12.0
21.05.2022 16:53;27.0;744.4;761.0;39;Wind blowing from the north-northwest;5;;;;Few clouds (10-30%) 1050 m, scattered clouds (40-50%) 1650 m, overcast (100%) 6000 m;16.0;12.0
21.05.2022 15:53;27.0;744.9;761.5;45;Wind blowing from the north-west;6;;;;Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 1650 m, overcast (100%) 6000 m;16.0;14.0
21.05.2022 14:53;26.0;745.0;761.7;51;Wind blowing from the north-west;9;13;;;Broken clouds (60-90%) 1050 m, overcast (100%) 1800 m;16.0;15.0
21.05.2022 13:53;27.0;744.9;761.5;54;Wind blowing from the north-northwest;5;;;;Broken clouds (60-90%) 1050 m, broken clouds (60-90%) 2100 m, broken clouds (60-90%) 7500 m;16.0;17.0
21.05.2022 12:53;27.0;743.6;760.2;54;Wind blowing from the south-west;3;;;;Scattered clouds (40-50%) 750 m, scattered clouds (40-50%) 2100 m, broken clouds (60-90%) 7500 m;16.0;17.0
21.05.2022 11:53;25.0;744.3;761.0;57;Wind blowing from the west-southwest;5;;;;Scattered clouds (40-50%) 750 m, overcast (100%) 7500 m;16.0;16.0
21.05.2022 10:53;23.0;743.4;760.2;69;Wind blowing from the south-southwest;5;;;;Few clouds (10-30%) 600 m, scattered clouds (40-50%) 3000 m, overcast (100%) 7500 m;16.0;17.0
21.05.2022 9:53;20.0;741.3;758.2;83;Wind blowing from the north-northeast;3;;Light rain;;Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m, overcast (100%) 3300 m;14.0;17.0
21.05.2022 9:42;20.0;741.4;758.4;83;Wind blowing from the east;4;;Light rain;;Scattered clouds (40-50%) 1050 m, broken clouds (60-90%) 2100 m, overcast (100%) 3300 m;14.0;17.0
21.05.2022 8:58;23.0;743.7;760.5;74;Wind blowing from the south-southwest;14;21;Heavy thunderstorm, rain, squalls;;Broken clouds (60-90%) 1050 m, cumulonimbus clouds , overcast (100%) 1500 m;4.0;18.0
21.05.2022 8:55;;;760.5;;;;;Heavy thunderstorm, rain, squalls;;Few clouds (10-30%) 810 m, broken clouds (60-90%) 1020 m, overcast (100%) 2100 m;4.0;
